norm_name,CODEISO3,ambiguité,dep_code
saint quentin sauxillanges,FRA,1,63
saint quentin tour,FRA,1,09
saint quentin tourmont,FRA,1,80
saint quentin verger,FRA,1,51
saint quintin sioule,FRA,1,63
saint quirc,FRA,1,09
saint quirin,FRA,1,57
saint rabier,FRA,1,24
saint racho,FRA,1,71
saint rambert,FRA,1,01
saint rambert albon,FRA,1,26
saint rambert bugey,FRA,1,01
saint rambert loire,FRA,1,42
saint regis coin,FRA,1,42
saint regle,FRA,1,37
saint remeze,FRA,1,07
saint remy avre,FRA,1,28
saint remy barbuise,FRA,1,10
saint remy blanzy,FRA,1,02
saint remy blot,FRA,1,63
saint remy boscrocourt,FRA,1,76
saint remy bouzemont saint genest isson,FRA,1,51
saint remy broyes,FRA,1,51
saint remy bussy,FRA,1,51
saint remy calonne,FRA,1,55
saint remy chargnat,FRA,1,63
saint remy chaudes aigues,FRA,1,15
saint remy chaussee,FRA,1,59
saint remy chevreuse,FRA,1,78
saint remy creuse,FRA,1,86
saint remy durolle,FRA,1,63
saint remy eau,FRA,1,60
saint remy honore,FRA,1,78
saint remy maurienne,FRA,1,73
saint remy monts,FRA,1,72
saint remy nord,FRA,1,59
saint remy petit,FRA,1,08
saint remy provence,FRA,1,13
saint remy rollat,FRA,1,03
saint remy sille,FRA,1,72
saint remy val,FRA,1,72
saint remy vanne,FRA,1,77
saint remy varenne,FRA,1,49
saint renan,FRA,1,29
saint restitut,FRA,1,26
saint reverend,FRA,1,85
saint reverien,FRA,1,58
saint rieul,FRA,1,22
saint rimay,FRA,1,41
saint riquier,FRA,1,80
saint riquier plains,FRA,1,76
saint riquier riviere,FRA,1,76
saint rirand,FRA,1,42
saint rivoal,FRA,1,29
saint roch,FRA,1,37
saint roch egrenne,FRA,1,61
saint rogatien,FRA,1,17
saint romain atheux,FRA,1,42
saint romain ay,FRA,1,07
saint romain beaumont,FRA,1,17
saint romain benet,FRA,1,17
saint romain cher,FRA,1,41
saint romain colbosc,FRA,1,76
saint romain gal,FRA,1,69
saint romain gier,FRA,1,69
saint romain gironde,FRA,1,17
saint romain gourdon,FRA,1,71
saint romain jalionas,FRA,1,38
saint romain jarez,FRA,1,42
saint romain lachalm,FRA,1,43
saint romain lerps,FRA,1,07
saint romain monpazier,FRA,1,24
saint romain mont or,FRA,1,69
saint romain motte,FRA,1,42
saint romain noble,FRA,1,47
saint romain popey,FRA,1,69
saint romain puy,FRA,1,42
saint romain saint clement,FRA,1,24
saint romain surieu,FRA,1,38
saint romain urfe,FRA,1,42
saint romain versigny,FRA,1,71
saint romain viennois,FRA,1,84
saint romain virvee,FRA,1,33
saint roman,FRA,1,26
saint roman codieres,FRA,1,30
saint roman malegarde,FRA,1,84
saint romans,FRA,1,38
saint romans champs,FRA,1,79
saint romans melle,FRA,1,79
saint rome,FRA,1,31
saint rome cernon,FRA,1,12
saint rome dolan,FRA,1,48
saint rome tarn,FRA,1,12
saint rustice,FRA,1,31
saint saens,FRA,1,76
saint saire,FRA,1,76
saint salvadour,FRA,1,19
saint salvi carcaves,FRA,1,81
saint salvy,FRA,1,47
saint salvy balme,FRA,1,81
saint samson bonfosse,FRA,1,50
saint samson poterie,FRA,1,60
saint samson rance,FRA,1,22
saint samson roque,FRA,1,27
saint sandoux,FRA,1,63
saint santin,FRA,1,12
saint santin cantales,FRA,1,15
saint santin maurs,FRA,1,15
saint satur,FRA,1,18
saint saturnin apt,FRA,1,84
saint saturnin avignon,FRA,1,84
saint saturnin bois,FRA,1,17
saint saturnin lenne,FRA,1,12
saint saturnin limet,FRA,1,53
saint saturnin loire,FRA,1,49
saint saturnin lucian,FRA,1,34
saint saud lacoussiere,FRA,1,24
saint sauflieu,FRA,1,80
saint saulge,FRA,1,58
saint saulve,FRA,1,59
saint saury,FRA,1,15
saint sauves auvergne,FRA,1,63
saint sauveur aunis,FRA,1,17
saint sauveur bray,FRA,1,77
saint sauveur camprieu,FRA,1,30
saint sauveur carrouges,FRA,1,61
saint sauveur cruzieres,FRA,1,07
saint sauveur diois,FRA,1,26
saint sauveur ecole,FRA,1,77
saint sauveur emalleville,FRA,1,76
saint sauveur flee,FRA,1,49
saint sauveur ginestoux,FRA,1,48
saint sauveur gouvernet,FRA,1,26
saint sauveur lalande,FRA,1,24
saint sauveur landes,FRA,1,35
saint sauveur lendelin,FRA,1,50
saint sauveur levasville,FRA,1,28
saint sauveur marville,FRA,1,28
saint sauveur meilhan,FRA,1,47
saint sauveur montagut,FRA,1,07
saint sauveur peyre,FRA,1,48
saint sauveur pierrepont,FRA,1,50
saint sauveur pommeraye,FRA,1,50
saint sauveur pourcils,FRA,1,30
saint sauveur puisaye,FRA,1,89
saint sauveur puynormand,FRA,1,33
saint sauveur rue,FRA,1,42
saint sauveur sagne,FRA,1,63
saint sauveur tinee,FRA,1,06
saint sauveur vicomte,FRA,1,50
saint sauvier,FRA,1,03
saint sauvy,FRA,1,32
saint savinien,FRA,1,17
saint saviol,FRA,1,86
saint savournin,FRA,1,13
saint sebastien aigrefeuille,FRA,1,30
saint sebastien loire,FRA,1,44
saint sebastien morsent,FRA,1,27
saint sebastien raids,FRA,1,50
saint secondin,FRA,1,86
saint segal,FRA,1,29
saint seglin,FRA,1,35
saint seine,FRA,1,58
saint seine abbaye,FRA,1,21
saint seine bache,FRA,1,21
saint seine vingeanne,FRA,1,21
saint selve,FRA,1,33
saint senier avranches,FRA,1,50
saint senier beuvron,FRA,1,50
saint senoch,FRA,1,37
saint senoux,FRA,1,35
saint series,FRA,1,34
saint sernin bois,FRA,1,71
saint sernin lavaur,FRA,1,81
saint sernin plain,FRA,1,71
saint sernin rance,FRA,1,12
saint serotin,FRA,1,89
saint servant,FRA,1,56
saint setiers,FRA,1,19
saint seurin,FRA,1,33
saint seurin bourg,FRA,1,33
saint seurin cadourne,FRA,1,33
saint seurin cursac,FRA,1,33
saint seurin isle,FRA,1,33
saint seurin palenne,FRA,1,17
saint seurin prats,FRA,1,24
saint seve,FRA,1,33
saint sever calvados,FRA,1,14
saint sever moustier,FRA,1,12
saint sever rustan,FRA,1,65
saint sever saintonge,FRA,1,17
saint severin,FRA,1,16
saint severin boutonne,FRA,1,17
saint severin estissac,FRA,1,24
saint siffret,FRA,1,30
saint sigismond clermont,FRA,1,17
saint silvain bas roc,FRA,1,23
saint silvain bellegarde,FRA,1,23
saint silvain montaigut,FRA,1,23
saint silvain toulx,FRA,1,23
saint simeon bressieux,FRA,1,38
saint simeux,FRA,1,16
saint simon bordes,FRA,1,17
saint simon pellouaille,FRA,1,17
saint sixt,FRA,1,74
saint solve,FRA,1,19
saint sorlin arves,FRA,1,73
saint sorlin bugey,FRA,1,01
saint sorlin conac,FRA,1,17
saint sorlin morestel,FRA,1,38
saint sorlin valloire,FRA,1,26
saint sorlin vienne,FRA,1,38
saint sornin lavolps,FRA,1,19
saint sornin leulac,FRA,1,87
saint sornin marche,FRA,1,87
saint soulan,FRA,1,32
saint souplet py,FRA,1,51
saint soupplets,FRA,1,77
saint sozy,FRA,1,46
saint stail,FRA,1,88
saint suliac,FRA,1,35
saint sulpice arnoult,FRA,1,17
saint sulpice bois,FRA,1,19
saint sulpice cameyrac,FRA,1,33
saint sulpice champs,FRA,1,23
saint sulpice cognac,FRA,1,16
saint sulpice dunois,FRA,1,23
saint sulpice excideuil,FRA,1,24
saint sulpice faleyrens,FRA,1,33
saint sulpice favieres,FRA,1,91
saint sulpice feuilles,FRA,1,87
saint sulpice foret,FRA,1,35
saint sulpice graimbouville,FRA,1,27
saint sulpice grimbouville,FRA,1,27
saint sulpice gueretois,FRA,1,23
saint sulpice guilleragues,FRA,1,33
saint sulpice lauriere,FRA,1,87
saint sulpice leze,FRA,1,31
saint sulpice mareuil,FRA,1,24
saint sulpice pareds,FRA,1,85
saint sulpice pointe,FRA,1,81
saint sulpice pommeray,FRA,1,41
saint sulpice pommiers,FRA,1,33
saint sulpice risle,FRA,1,61
saint sulpice rivoires,FRA,1,38
saint sulpice roumagnac,FRA,1,24
saint sulpice royan,FRA,1,17
saint sulpice ruffec,FRA,1,16
saint supplet,FRA,1,54
saint sylvain anjou,FRA,1,49
saint sylvestre cappel,FRA,1,59
saint sylvestre cormeilles,FRA,1,27
saint sylvestre lot,FRA,1,47
saint sylvestre pragoulin,FRA,1,63
saint symphorien ancelles,FRA,1,71
saint symphorien bois,FRA,1,71
saint symphorien bruyeres,FRA,1,61
saint symphorien chateau,FRA,1,28
saint symphorien chomerac,FRA,1,07
saint symphorien coise,FRA,1,69
saint symphorien couze,FRA,1,87
saint symphorien lay,FRA,1,42
saint symphorien mahun,FRA,1,07
saint symphorien marmagne,FRA,1,71
saint symphorien ozon,FRA,1,69
saint symphorien saone,FRA,1,21
saint symphorien thenieres,FRA,1,12
saint thegonnec,FRA,1,29
saint thegonnec loc eguiner,FRA,1,29
saint thelo,FRA,1,22
saint theodorit,FRA,1,30
saint theoffrey,FRA,1,38
saint thibaud couz,FRA,1,73
saint thibault vignes,FRA,1,77
saint thibaut,FRA,1,02
saint thibery,FRA,1,34
saint thiebaud,FRA,1,39
saint thiebault,FRA,1,52
saint thierry,FRA,1,51
saint thois,FRA,1,29
saint thomas argonne,FRA,1,51
saint thomas conac,FRA,1,17
saint thomas courceriers,FRA,1,53
saint thomas garde,FRA,1,42
saint thomas royans,FRA,1,26
saint thome,FRA,1,07
saint thonan,FRA,1,29
saint thual,FRA,1,35
saint thurial,FRA,1,35
saint thuriau,FRA,1,56
saint thurin,FRA,1,42
saint tricat,FRA,1,62
saint trimoel,FRA,1,22
saint trinit,FRA,1,84
saint trivier courtes,FRA,1,01
saint trivier moignans,FRA,1,01
saint trojan,FRA,1,33
saint trojan bains,FRA,1,17
saint tropez,FRA,1,83
saint tugdual,FRA,1,56
saint ulphace,FRA,1,72
saint ulrich,FRA,1,68
saint uniac,FRA,1,35
saint urbain maconcourt,FRA,1,52
saint urbain marne,FRA,1,52
saint urcize,FRA,1,15
saint usuge,FRA,1,71
saint utin,FRA,1,51
saint uze,FRA,1,26
saint vaast,FRA,1,59
saint vaast auge,FRA,1,14
saint vaast cambresis,FRA,1,59
saint vaast chaussee,FRA,1,80
saint vaast dieppedalle,FRA,1,76
saint vaast equiqueville,FRA,1,76
saint vaast hougue,FRA,1,50
saint vaast longmont,FRA,1,60
saint vaast mello,FRA,1,60
saint vaast seulles,FRA,1,14
saint vaast val,FRA,1,76
saint vaize,FRA,1,17
saint valbert,FRA,1,70
saint valentin,FRA,1,36
saint valery,FRA,1,60
saint valery caux,FRA,1,76
saint valery somme,FRA,1,80
saint vallerin,FRA,1,71
saint vallier marne,FRA,1,52
saint vallier thiey,FRA,1,06
saint varent,FRA,1,79
saint vaury,FRA,1,23
saint venant,FRA,1,62
saint venerand,FRA,1,43
saint verain,FRA,1,58
saint veran,FRA,1,05
saint vert,FRA,1,43
saint viance,FRA,1,19
saint viatre,FRA,1,41
saint viaud,FRA,1,44
saint victeur,FRA,1,72
saint victor abbaye,FRA,1,76
saint victor arlanc,FRA,1,43
saint victor avre,FRA,1,27
saint victor buthon,FRA,1,28
saint victor cessieu,FRA,1,38
saint victor chretienville,FRA,1,27
saint victor coste,FRA,1,30
saint victor epine,FRA,1,27
saint victor malcap,FRA,1,30
saint victor malescours,FRA,1,43
saint victor marche,FRA,1,23
saint victor melvieu,FRA,1,12
saint victor montvianeix,FRA,1,63
saint victor morestel,FRA,1,38
saint victor ouche,FRA,1,21
saint victor oules,FRA,1,30
saint victor rhins,FRA,1,42
saint victor riviere,FRA,1,63
saint victor rouzaud,FRA,1,09
saint victoret,FRA,1,13
saint victour,FRA,1,19
saint victurnien,FRA,1,87
saint vidal,FRA,1,43
saint vigor,FRA,1,27
saint vigor grand,FRA,1,14
saint vigor mezerets,FRA,1,14
saint vigor monts,FRA,1,50
saint vigor ymonville,FRA,1,76
saint vincent autejac,FRA,1,82
saint vincent barbeyrargues,FRA,1,34
saint vincent barres,FRA,1,07
saint vincent bois,FRA,1,27
saint vincent boisset,FRA,1,42
saint vincent boulay,FRA,1,27
saint vincent bragny,FRA,1,71
saint vincent bresse,FRA,1,71
saint vincent chatre,FRA,1,79
saint vincent commanderie,FRA,1,26
saint vincent connezac,FRA,1,24
saint vincent cosse,FRA,1,24
saint vincent cramesnil,FRA,1,76
saint vincent durfort,FRA,1,07
saint vincent forts,FRA,1,04
saint vincent graon,FRA,1,85
saint vincent isle,FRA,1,24
saint vincent jabron,FRA,1,04
saint vincent jalmoutiers,FRA,1,24
saint vincent jard,FRA,1,85
saint vincent lamontjoie,FRA,1,47
saint vincent landes,FRA,1,44
saint vincent lespinasse,FRA,1,82
saint vincent lorouer,FRA,1,72
saint vincent mercuze,FRA,1,38
saint vincent mercuze sainte marie mont,FRA,1,38
saint vincent olargues,FRA,1,34
saint vincent oust,FRA,1,56
saint vincent paluel,FRA,1,24
saint vincent pendit,FRA,1,46
saint vincent pertignas,FRA,1,33
saint vincent reins,FRA,1,69
saint vincent rive olt,FRA,1,46
saint vincent salers,FRA,1,15
saint vincent sterlanges,FRA,1,85
saint vincent tyrosse,FRA,1,40
saint vit,FRA,1,25
saint vital,FRA,1,73
saint vite,FRA,1,47
saint vitte,FRA,1,18
saint vitte briance,FRA,1,87
saint vivien blaye,FRA,1,33
saint vivien medoc,FRA,1,33
saint vivien monsegur,FRA,1,33
saint voir,FRA,1,03
saint vougay,FRA,1,29
saint vran,FRA,1,22
saint vulbas,FRA,1,01
saint waast,FRA,1,59
saint witz,FRA,1,95
saint xandre,FRA,1,17
saint yaguen,FRA,1,40
saint yan,FRA,1,71
saint ybard,FRA,1,19
saint ybars,FRA,1,09
saint yon,FRA,1,91
saint yorre,FRA,1,03
saint yrieix aixe,FRA,1,87
saint yrieix bois,FRA,1,23
saint yrieix charente,FRA,1,16
saint yrieix dejalat,FRA,1,19
saint yrieix montagne,FRA,1,23
saint yrieix perche,FRA,1,87
saint ythaire,FRA,1,71
saint yvi,FRA,1,29
saint yvoine,FRA,1,63
saint yvy,FRA,1,29
saint yzan soudiac,FRA,1,33
saint yzans medoc,FRA,1,33
saint zacharie,FRA,1,83
sainte adresse,FRA,1,76
sainte agathe,FRA,1,63
sainte agathe aliermont,FRA,1,76
sainte agathe bouteresse,FRA,1,42
sainte agathe donzy,FRA,1,42
sainte alauzie,FRA,1,46
sainte alvere,FRA,1,24
sainte alvere saint laurent batons,FRA,1,24
sainte anastasie issole,FRA,1,83
sainte anne auray,FRA,1,56
sainte anne brivet,FRA,1,44
sainte anne estrablin,FRA,1,38
sainte anne gervonde,FRA,1,38
sainte anne saint priest,FRA,1,87
sainte anne vilaine,FRA,1,35
sainte aulde,FRA,1,77
sainte aurence cazaux,FRA,1,32
sainte bazeille,FRA,1,47
sainte beuve riviere,FRA,1,76
sainte brigitte,FRA,1,56
sainte camelle,FRA,1,11
sainte catherine fierbois,FRA,1,37
sainte cecile andorge,FRA,1,30
sainte cecile cayrou,FRA,1,81
sainte cecile vignes,FRA,1,84
sainte ceronne mortagne,FRA,1,61
sainte cerotte,FRA,1,72
sainte christie,FRA,1,32
sainte christie armagnac,FRA,1,32
sainte christine,FRA,1,63
sainte colombe auxois,FRA,1,21
sainte colombe bois,FRA,1,58
sainte colombe bruilhois,FRA,1,47
sainte colombe campagne,FRA,1,27
sainte colombe duras,FRA,1,47
sainte colombe gand,FRA,1,42
sainte colombe guette,FRA,1,11
sainte colombe hers,FRA,1,11
sainte colombe loing,FRA,1,89
sainte colombe peyre,FRA,1,48
sainte colombe pres vernon,FRA,1,27
sainte colombe seine,FRA,1,21
sainte colombe villeneuve,FRA,1,47
sainte colome,FRA,1,64
sainte consorce,FRA,1,69
sainte croix buchy,FRA,1,76
sainte croix caderle,FRA,1,30
sainte croix grand tonne,FRA,1,14
sainte croix hague,FRA,1,50
sainte croix jarez,FRA,1,42
sainte croix lauze,FRA,1,04
sainte croix mareuil,FRA,1,24
sainte croix mer,FRA,1,14
sainte croix mines,FRA,1,68
sainte croix mont,FRA,1,33
sainte croix plaine,FRA,1,68
sainte croix quintillargues,FRA,1,34
sainte croix vallee francaise,FRA,1,48
sainte croix verdon,FRA,1,04
sainte croix volvestre,FRA,1,09
sainte dode,FRA,1,32
sainte eanne,FRA,1,79
sainte engrace,FRA,1,64
sainte enimie,FRA,1,48
sainte eugenie villeneuve,FRA,1,43
sainte eulalie ans,FRA,1,24
sainte eulalie born,FRA,1,40
sainte eulalie cernon,FRA,1,12
sainte eulalie eymet,FRA,1,24
sainte eulalie olt,FRA,1,12
sainte eulalie royans,FRA,1,26
sainte euphemie,FRA,1,01
sainte euphemie ouveze,FRA,1,26
sainte eusoye,FRA,1,60
sainte fauste,FRA,1,36
sainte fereole,FRA,1,19
sainte feyre,FRA,1,23
sainte feyre montagne,FRA,1,23
sainte flaive loups,FRA,1,85
sainte florence,FRA,1,33
sainte florine,FRA,1,43
sainte foi,FRA,1,09
sainte fortunade,FRA,1,19
sainte foy aigrefeuille,FRA,1,31
sainte foy argentiere,FRA,1,69
sainte foy belves,FRA,1,24
sainte foy grande,FRA,1,33
sainte foy longas,FRA,1,24
sainte foy longue,FRA,1,33
sainte foy lyon,FRA,1,69
sainte foy montgommery,FRA,1,14
sainte foy peyrolieres,FRA,1,31
sainte foy saint sulpice,FRA,1,42
sainte foy tarentaise,FRA,1,73
sainte gauburge sainte colombe,FRA,1,61
sainte gemme martaillac,FRA,1,47
sainte gemme moronval,FRA,1,28
sainte gemme plaine,FRA,1,85
sainte gemme sancerrois,FRA,1,18
sainte gemmes,FRA,1,41
sainte gemmes andigne,FRA,1,49
sainte gemmes loire,FRA,1,49
sainte gemmes robert,FRA,1,53
sainte genevieve argence,FRA,1,12
sainte genevieve gasny,FRA,1,27
sainte helene bondeville,FRA,1,76
sainte helene isere,FRA,1,73
sainte helene lac,FRA,1,73
sainte hermine,FRA,1,85
sainte honorine chardonne,FRA,1,61
sainte honorine ducy,FRA,1,14
sainte honorine fay,FRA,1,14
sainte honorine guillaume,FRA,1,61
sainte honorine pertes,FRA,1,14
sainte innocence,FRA,1,24
sainte jalle,FRA,1,26
sainte jamme sarthe,FRA,1,72
sainte julie,FRA,1,01
sainte juliette,FRA,1,82
sainte juliette viaur,FRA,1,12
sainte leocadie,FRA,1,66
sainte lheurine,FRA,1,17
sainte livrade,FRA,1,31
sainte livrade lot,FRA,1,47
sainte lizaigne,FRA,1,36
sainte luce loire,FRA,1,44
sainte lucie tallano,FRA,1,2A
sainte lunaise,FRA,1,18
sainte magnance,FRA,1,89
sainte marguerite aumale,FRA,1,76
sainte marguerite autel,FRA,1,27
sainte marguerite carrouges,FRA,1,61
sainte marguerite duclair,FRA,1,76
sainte marguerite fauville,FRA,1,76
sainte marguerite lafigere,FRA,1,07
sainte marguerite mer,FRA,1,76
sainte marguerite viette,FRA,1,14
sainte marie alloix,FRA,1,38
sainte marie alvey,FRA,1,73
sainte marie attez,FRA,1,27
sainte marie blanche,FRA,1,21
sainte marie bois,FRA,1,53
sainte marie bosc,FRA,1,76
sainte marie cappel,FRA,1,59
sainte marie champs,FRA,1,76
sainte marie chanois,FRA,1,70
sainte marie chaux,FRA,1,70
sainte marie chenes,FRA,1,57
sainte marie chignac,FRA,1,24
sainte marie cuines,FRA,1,73
sainte marie gosse,FRA,1,40
sainte marie kerque,FRA,1,62
sainte marie lac,FRA,1,51
sainte marie lac nuisement,FRA,1,51
sainte marie lapanouze,FRA,1,19
sainte marie mines,FRA,1,68
sainte marie ouche,FRA,1,21
sainte marie outre eau,FRA,1,14
sainte marie py,FRA,1,51
sainte marie re,FRA,1,17
sainte marie robert,FRA,1,61
sainte marie vatimesnil,FRA,1,27
sainte marie vaux,FRA,1,87
sainte maure peyriac,FRA,1,47
sainte maure touraine,FRA,1,37
sainte maxime,FRA,1,83
sainte meme,FRA,1,17
sainte menehould,FRA,1,51
sainte mere,FRA,1,32
sainte mere eglise,FRA,1,50
sainte mesme,FRA,1,78
sainte mondane,FRA,1,24
sainte montaine,FRA,1,18
sainte nathalene,FRA,1,24
sainte neomaye,FRA,1,79
sainte olive,FRA,1,01
sainte opportune,FRA,1,61
sainte opportune bosc,FRA,1,27
sainte opportune mare,FRA,1,27
sainte orse,FRA,1,24
sainte osmane,FRA,1,72
sainte ouenne,FRA,1,79
sainte pallaye,FRA,1,89
sainte paule,FRA,1,69
sainte pazanne,FRA,1,44
sainte pexine,FRA,1,85
sainte pience,FRA,1,50
sainte pole,FRA,1,54
sainte preuve,FRA,1,02
sainte radegonde noyers,FRA,1,85
sainte ramee,FRA,1,17
sainte reine bretagne,FRA,1,44
sainte ruffine,FRA,1,57
sainte sabine longeve,FRA,1,72
sainte savine,FRA,1,10
sainte scolasse sarthe,FRA,1,61
sainte segree,FRA,1,80
sainte seve,FRA,1,29
sainte severe,FRA,1,16
sainte severe indre,FRA,1,36
sainte sigolene,FRA,1,43
sainte solange,FRA,1,18
sainte soline,FRA,1,79
sainte souline,FRA,1,16
sainte soulle,FRA,1,17
sainte suzanne chammes,FRA,1,53
sainte suzanne vire,FRA,1,50
sainte terre,FRA,1,33
sainte therence,FRA,1,03
sainte thorette,FRA,1,18
sainte trephine,FRA,1,22
sainte trie,FRA,1,24
sainte tulle,FRA,1,04
sainte valiere,FRA,1,11
sainte vaubourg,FRA,1,08
sainte verge,FRA,1,79
sainte vertu,FRA,1,89
sainteny,FRA,1,50
saintes,FRA,1,17
saintes maries mer,FRA,1,13
saintines,FRA,1,60
saintry,FRA,1,78
saintry seine,FRA,1,91
saints geosmes,FRA,1,52
saints puisaye,FRA,1,89
sainville,FRA,1,28
saires,FRA,1,86
saires verrerie,FRA,1,61
saissac,FRA,1,11
saisseval,FRA,1,80
saisy,FRA,1,71
saivres,FRA,1,79
saizenay,FRA,1,39
saizerais,FRA,1,54
saizy,FRA,1,58
sajas,FRA,1,31
salagnac,FRA,1,24
salagnon,FRA,1,38
salaise sanne,FRA,1,38
salans,FRA,1,39
salasc,FRA,1,34
salaunes,FRA,1,33
salavas,FRA,1,07
salavre,FRA,1,01
salazac,FRA,1,30
salazie,FRA,1,974
salbris,FRA,1,41
salces,FRA,1,48
salechan,FRA,1,65
saleich,FRA,1,31
saleignes,FRA,1,17
saleilles,FRA,1,66
salency,FRA,1,60
saleon,FRA,1,05
salerans,FRA,1,05
salerm,FRA,1,31
salernes,FRA,1,83
salers,FRA,1,15
sales,FRA,1,74
salesches,FRA,1,59
salette fallavaux,FRA,1,38
saleux,FRA,1,80
salice,FRA,1,2A
saliceto,FRA,1,2B
salies bearn,FRA,1,64
salies salat,FRA,1,31
salignac charente,FRA,1,17
salignac eyvignes,FRA,1,24
salignac eyvigues,FRA,1,24
salignac mirambeau,FRA,1,17
salignac pons,FRA,1,17
saligney,FRA,1,39
saligny,FRA,1,89
saligny roudon,FRA,1,03
saligny vif,FRA,1,18
saligos,FRA,1,65
salindres,FRA,1,30
salinelles,FRA,1,30
salins bains,FRA,1,39
salins fontaine,FRA,1,73
salins thermes,FRA,1,73
salives,FRA,1,21
sallagriffon,FRA,1,06
sallanches,FRA,1,74
sallaumines,FRA,1,62
salle alpes,FRA,1,05
salle beaumont,FRA,1,38
salleboeuf,FRA,1,33
salledes,FRA,1,63
salleles aude,FRA,1,11
salleles cabardes,FRA,1,11
sallen,FRA,1,14
sallenelles,FRA,1,14
sallenoves,FRA,1,74
sallertaine,FRA,1,85
salles adour,FRA,1,65
salles angles,FRA,1,16
salles arbuissonnas beaujolais,FRA,1,69
salles armagnac,FRA,1,32
salles aude,FRA,1,11
salles barbezieux,FRA,1,16
salles belves,FRA,1,24
salles bois,FRA,1,26
salles castillon,FRA,1,33
salles courbaties,FRA,1,12
salles curan,FRA,1,12
salles gardon,FRA,1,30
salles garonne,FRA,1,31
salles hers,FRA,1,11
salles lavalette,FRA,1,16
salles lavauguyon,FRA,1,87
salles mer,FRA,1,17
salles mongiscard,FRA,1,64
salles pratviel,FRA,1,31
salles source,FRA,1,12
salles verdon,FRA,1,83
salles villefagnan,FRA,1,16
sallespisse,FRA,1,64
salmagne,FRA,1,55
salmaise,FRA,1,21
salmbach,FRA,1,67
salmiech,FRA,1,12
salome,FRA,1,59
salon provence,FRA,1,13
salon tour,FRA,1,19
salonnes,FRA,1,57
salornay guye,FRA,1,71
salouel,FRA,1,80
salperwick,FRA,1,62
